,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,Driver,TrackStatus,IsAccurate,RoundNumber,EventName,IsSlick,CompoundName,Position,IsValid,DeltaToRep,PctFromRep,DeltaToFastest,PctFromFastest,DeltaToLapRep,PctFromLapRep
14884,0 days 00:51:22.680000,3,58.8,16.0,1.0,,,False,SOFT,19.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.3290000000000006,0.563,3.3959999999999937,6.13,-0.29000000000000625,-0.491
14885,0 days 00:52:21.501000,3,58.821,17.0,1.0,,,False,SOFT,20.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.3500000000000014,0.599,3.4169999999999945,6.167,-0.08599999999999852,-0.146
14886,0 days 00:53:20.327000,3,58.826,18.0,1.0,,,False,SOFT,21.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.355000000000004,0.607,3.421999999999997,6.176,-0.3019999999999996,-0.511
14887,0 days 00:54:19.417000,3,59.09,19.0,1.0,,,False,SOFT,22.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.6190000000000069,1.059,3.686,6.653,-0.21599999999999397,-0.364
14888,0 days 00:55:18.213000,3,58.796,20.0,1.0,,,False,SOFT,23.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.32500000000000284,0.556,3.391999999999996,6.122,-0.06799999999999784,-0.116
14889,0 days 00:56:17.005000,3,58.792,21.0,1.0,,,False,SOFT,24.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.32100000000000506,0.549,3.387999999999998,6.115,-0.47099999999999653,-0.795
14890,0 days 00:57:15.790000,3,58.785,22.0,1.0,,,False,SOFT,25.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.31400000000000006,0.537,3.380999999999993,6.102,-0.21300000000000097,-0.361
14891,0 days 00:58:14.767000,3,58.977,23.0,1.0,,,False,SOFT,26.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.5060000000000002,0.865,3.5729999999999933,6.449,-0.06400000000000006,-0.108
14892,0 days 00:59:13.571000,3,58.804,24.0,1.0,,,False,SOFT,27.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.3330000000000055,0.57,3.3999999999999986,6.137,-0.2989999999999995,-0.506
14893,0 days 01:00:12.629000,3,59.058,25.0,1.0,,,False,SOFT,28.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.5870000000000033,1.004,3.6539999999999964,6.595,-0.03200000000000358,-0.054
14894,0 days 01:01:11.556000,3,58.927,26.0,1.0,,,False,SOFT,29.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.45600000000000307,0.78,3.522999999999996,6.359,-0.14999999999999858,-0.254
14895,0 days 01:02:10.321000,3,58.765,27.0,1.0,,,False,SOFT,30.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,4.0,True,0.29400000000000404,0.503,3.360999999999997,6.066,-0.29299999999999926,-0.496
14896,0 days 01:03:08.994000,3,58.673,28.0,1.0,,,False,SOFT,31.0,False,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C4,3.0,True,0.2020000000000053,0.345,3.2689999999999984,5.9,0.054000000000002046,0.092
14897,0 days 01:04:10.385000,3,61.391,29.0,1.0,,0 days 01:04:08.681000,False,SOFT,32.0,False,Renault,RIC,1,False,16,Sakhir Grand Prix,True,C4,4.0,False,2.9200000000000017,4.994,5.986999999999995,10.806,2.719000000000001,4.634
14898,0 days 01:05:28.874000,3,78.489,30.0,2.0,0 days 01:04:33.226000,,False,MEDIUM,,True,Renault,RIC,1,False,16,Sakhir Grand Prix,True,C3,10.0,False,20.018000000000008,34.236,23.085,41.667,19.910000000000004,33.988
14899,0 days 01:06:27.011000,3,58.137,31.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.3339999999999961,-0.571,2.732999999999997,4.933,-0.4069999999999965,-0.695
14900,0 days 01:07:24.919000,3,57.908,32.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.5629999999999953,-0.963,2.503999999999998,4.52,-0.8449999999999989,-1.438
14901,0 days 01:08:22.655000,3,57.736,33.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.7349999999999994,-1.257,2.3319999999999936,4.209,-0.693000000000005,-1.186
14902,0 days 01:09:21.133000,3,58.478,34.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,0.007000000000005002,0.012,3.073999999999998,5.548,-0.20599999999999596,-0.351
14903,0 days 01:10:19.209000,3,58.076,35.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.394999999999996,-0.676,2.671999999999997,4.823,-0.5919999999999987,-1.009
14904,0 days 01:11:17.623000,3,58.414,36.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.056999999999995055,-0.097,3.009999999999998,5.433,-0.1739999999999995,-0.297
14905,0 days 01:12:15.942000,3,58.319,37.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.15199999999999392,-0.26,2.914999999999999,5.261,-0.3290000000000006,-0.561
14906,0 days 01:13:14.083000,3,58.141,38.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.3299999999999983,-0.564,2.7369999999999948,4.94,-0.47400000000000375,-0.809
14907,0 days 01:14:12.372000,3,58.289,39.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.18199999999999505,-0.311,2.884999999999998,5.207,-0.2839999999999989,-0.485
14908,0 days 01:15:10.676000,3,58.304,40.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,-0.1669999999999945,-0.286,2.8999999999999986,5.234,-0.2809999999999988,-0.48
14909,0 days 01:16:09.249000,3,58.573,41.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,0.10200000000000387,0.174,3.168999999999997,5.72,-0.0589999999999975,-0.101
14910,0 days 01:17:07.248000,3,57.999,42.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,8.0,True,-0.4719999999999942,-0.807,2.594999999999999,4.684,-0.49499999999999744,-0.846
14911,0 days 01:18:05.447000,3,58.199,43.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,-0.27199999999999847,-0.465,2.7949999999999946,5.045,-0.22500000000000142,-0.385
14912,0 days 01:19:03.511000,3,58.064,44.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,-0.4069999999999965,-0.696,2.6599999999999966,4.801,-0.36599999999999966,-0.626
14913,0 days 01:20:01.450000,3,57.939,45.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,-0.5319999999999965,-0.91,2.5349999999999966,4.575,-0.5020000000000024,-0.859
14914,0 days 01:21:00.482000,3,59.032,46.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,0.5609999999999999,0.959,3.627999999999993,6.548,0.4759999999999991,0.813
14915,0 days 01:21:58.970000,3,58.488,47.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,0.017000000000003013,0.029,3.083999999999996,5.566,-0.07600000000000051,-0.13
14916,0 days 01:22:57.312000,3,58.342,48.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,5.0,True,-0.12899999999999778,-0.221,2.9379999999999953,5.303,-0.29400000000000404,-0.501
14917,0 days 01:23:55.451000,3,58.139,49.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,5.0,True,-0.33199999999999363,-0.568,2.7349999999999994,4.936,-0.42499999999999716,-0.726
14918,0 days 01:24:53.736000,3,58.285,50.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,5.0,True,-0.18599999999999994,-0.318,2.880999999999993,5.2,-0.19600000000000506,-0.335
14919,0 days 01:25:51.770000,3,58.034,51.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,5.0,True,-0.4369999999999976,-0.747,2.6299999999999955,4.747,-0.3780000000000001,-0.647
14920,0 days 01:26:49.799000,3,,52.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,False,16,Sakhir Grand Prix,True,C3,5.0,False,,,,,,
14921,0 days 01:27:48.209000,3,58.41,53.0,2.0,,,False,MEDIUM,,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C3,4.0,True,-0.06099999999999994,-0.104,3.005999999999993,5.426,0.0,0.0
14922,0 days 01:28:46.202000,3,57.993,54.0,2.0,,,False,MEDIUM,,True,Renault,RIC,2,True,16,Sakhir Grand Prix,True,C3,4.0,False,-0.47799999999999443,-0.817,2.5889999999999986,4.673,-7.744999999999997,-11.782
14923,0 days 01:29:59,3,72.798,55.0,2.0,,0 days 01:29:58.967000,False,MEDIUM,,True,Renault,RIC,267,False,16,Sakhir Grand Prix,True,C3,4.0,False,14.327000000000005,24.503,17.394,31.395,1.3689999999999998,1.917
14924,0 days 01:31:16.778000,3,77.778,56.0,3.0,0 days 01:30:22.077000,,False,HARD,1.0,True,Renault,RIC,1,False,16,Sakhir Grand Prix,True,C2,8.0,False,19.30700000000001,33.02,22.374000000000002,40.383,20.163000000000004,34.996
14925,0 days 01:32:13.757000,3,56.979,57.0,3.0,,,True,HARD,2.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,8.0,True,-1.4919999999999973,-2.552,1.5749999999999957,2.843,-0.4269999999999996,-0.744
14926,0 days 01:33:10.949000,3,57.192,58.0,3.0,,,False,HARD,3.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,8.0,True,-1.2789999999999964,-2.187,1.7879999999999967,3.227,-0.16499999999999915,-0.288
14927,0 days 01:34:08.115000,3,57.166,59.0,3.0,,,False,HARD,4.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,8.0,True,-1.3049999999999997,-2.232,1.7619999999999933,3.18,-0.31500000000000483,-0.548
14928,0 days 01:35:05.510000,3,57.395,60.0,3.0,,,False,HARD,5.0,True,Renault,RIC,2,True,16,Sakhir Grand Prix,True,C2,8.0,False,-1.0759999999999934,-1.84,1.9909999999999997,3.594,-0.29999999999999716,-0.52
14929,0 days 01:36:16.950000,3,71.44,61.0,3.0,,,False,HARD,6.0,True,Renault,RIC,26,False,16,Sakhir Grand Prix,True,C2,8.0,False,12.969000000000001,22.18,16.035999999999994,28.944,-1.6800000000000068,-2.298
14930,0 days 01:37:32.921000,3,75.971,62.0,3.0,,,False,HARD,7.0,True,Renault,RIC,64,False,16,Sakhir Grand Prix,True,C2,8.0,False,17.500000000000007,29.929,20.567,37.122,-0.6229999999999905,-0.813
14931,0 days 01:38:49.519000,3,76.598,63.0,3.0,,,False,HARD,8.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,18.127000000000002,31.002,21.193999999999996,38.254,-0.2609999999999957,-0.34
14932,0 days 01:40:11.849000,3,82.33,64.0,3.0,,,False,HARD,9.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,23.859,40.805,26.925999999999995,48.599,1.375,1.698
14933,0 days 01:41:39.360000,3,87.511,65.0,3.0,,,False,HARD,10.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,29.04,49.666,32.10699999999999,57.951,-0.416000000000011,-0.473
14934,0 days 01:43:13.100000,3,93.74,66.0,3.0,,,False,HARD,11.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,35.269,60.319,38.33599999999999,69.194,0.6069999999999993,0.652
14935,0 days 01:44:39.528000,3,86.428,67.0,3.0,,,False,HARD,12.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,27.957,47.813,31.023999999999994,55.996,0.012999999999991019,0.015
14936,0 days 01:45:58.303000,3,78.775,68.0,3.0,,,False,HARD,13.0,True,Renault,RIC,4,False,16,Sakhir Grand Prix,True,C2,7.0,False,20.30400000000001,34.725,23.371000000000002,42.183,1.362000000000009,1.759
14937,0 days 01:46:56.822000,3,58.519,69.0,3.0,,,False,HARD,14.0,True,Renault,RIC,1,False,16,Sakhir Grand Prix,True,C2,7.0,False,0.04800000000000182,0.082,3.114999999999995,5.622,0.21999999999999886,0.377
14938,0 days 01:47:54.644000,3,57.822,70.0,3.0,,,False,HARD,15.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-0.6489999999999938,-1.11,2.4179999999999993,4.364,-0.375,-0.644
14939,0 days 01:48:52.475000,3,57.831,71.0,3.0,,,False,HARD,16.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-0.6399999999999935,-1.095,2.4269999999999996,4.381,0.03100000000000591,0.054
14940,0 days 01:49:49.909000,3,57.434,72.0,3.0,,,False,HARD,17.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-1.036999999999999,-1.774,2.029999999999994,3.664,-0.35600000000000165,-0.616
14941,0 days 01:50:47.372000,3,57.463,73.0,3.0,,,False,HARD,18.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-1.0079999999999956,-1.724,2.0589999999999975,3.716,-0.48100000000000165,-0.83
14942,0 days 01:51:45.041000,3,57.669,74.0,3.0,,,False,HARD,19.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-0.8019999999999996,-1.372,2.2649999999999935,4.088,-0.04700000000000415,-0.081
14943,0 days 01:52:42.759000,3,57.718,75.0,3.0,,,False,HARD,20.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-0.752999999999993,-1.288,2.314,4.177,0.10700000000000642,0.186
14944,0 days 01:53:40.230000,3,57.471,76.0,3.0,,,False,HARD,21.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,7.0,True,-1.0,-1.71,2.066999999999993,3.731,0.0,0.0
14945,0 days 01:54:37.816000,3,57.586,77.0,3.0,,,False,HARD,22.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,6.0,True,-0.884999999999998,-1.514,2.181999999999995,3.938,-0.07200000000000273,-0.125
14946,0 days 01:55:35.318000,3,57.502,78.0,3.0,,,False,HARD,23.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,6.0,True,-0.9689999999999941,-1.657,2.097999999999999,3.787,-0.2849999999999966,-0.493
14947,0 days 01:56:32.959000,3,57.641,79.0,3.0,,,False,HARD,24.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-0.8299999999999983,-1.42,2.2369999999999948,4.038,-0.12100000000000222,-0.209
14948,0 days 01:57:30.221000,3,57.262,80.0,3.0,,,False,HARD,25.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-1.208999999999996,-2.068,1.857999999999997,3.354,-0.027000000000001023,-0.047
14949,0 days 01:58:27.442000,3,57.221,81.0,3.0,,,False,HARD,26.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-1.25,-2.138,1.816999999999993,3.28,-0.30800000000000693,-0.535
14950,0 days 01:59:24.934000,3,57.492,82.0,3.0,,,False,HARD,27.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-0.9789999999999992,-1.674,2.087999999999994,3.769,-0.06500000000000483,-0.113
14951,0 days 02:00:22.559000,3,57.625,83.0,3.0,,,False,HARD,28.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-0.8459999999999965,-1.447,2.2209999999999965,4.009,0.0,0.0
14952,0 days 02:01:19.999000,3,57.44,84.0,3.0,,,False,HARD,29.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-1.0309999999999988,-1.763,2.0359999999999943,3.675,-0.09199999999999875,-0.16
14953,0 days 02:02:17.376000,3,57.377,85.0,3.0,,,False,HARD,30.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-1.093999999999994,-1.871,1.972999999999999,3.561,-0.13599999999999568,-0.236
14954,0 days 02:03:14.601000,3,57.225,86.0,3.0,,,False,HARD,31.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-1.2459999999999951,-2.131,1.820999999999998,3.287,-0.2959999999999994,-0.515
14955,0 days 02:04:12.266000,3,57.665,87.0,3.0,,,False,HARD,32.0,True,Renault,RIC,1,True,16,Sakhir Grand Prix,True,C2,5.0,True,-0.8059999999999974,-1.378,2.2609999999999957,4.081,-0.1390000000000029,-0.24
14956,0 days 00:34:15.840000,23,,1.0,1.0,0 days 00:00:03.563000,,False,MEDIUM,1.0,True,Red Bull Racing,ALB,24,False,16,Sakhir Grand Prix,True,C3,12.0,False,,,,,,
14957,0 days 00:35:48.951000,23,93.111,2.0,1.0,,,False,MEDIUM,2.0,True,Red Bull Racing,ALB,4,False,16,Sakhir Grand Prix,True,C3,12.0,False,34.64000000000001,59.243,37.707,68.058,-0.7439999999999998,-0.793
14958,0 days 00:37:19.880000,23,90.929,3.0,1.0,,,False,MEDIUM,3.0,True,Red Bull Racing,ALB,4,False,16,Sakhir Grand Prix,True,C3,12.0,False,32.458000000000006,55.511,35.525,64.12,0.16200000000000614,0.178
14959,0 days 00:38:49.774000,23,89.894,4.0,1.0,,,False,MEDIUM,4.0,True,Red Bull Racing,ALB,4,False,16,Sakhir Grand Prix,True,C3,12.0,False,31.42300000000001,53.741,34.49,62.252,-0.1769999999999925,-0.197
14960,0 days 00:40:21.988000,23,92.214,5.0,1.0,,,False,MEDIUM,5.0,True,Red Bull Racing,ALB,4,False,16,Sakhir Grand Prix,True,C3,11.0,False,33.743,57.709,36.809999999999995,66.439,0.10999999999999943,0.119
14961,0 days 00:41:36.602000,23,74.614,6.0,1.0,,,False,MEDIUM,6.0,True,Red Bull Racing,ALB,4,False,16,Sakhir Grand Prix,True,C3,11.0,False,16.143000000000008,27.609,19.21,34.673,-1.8589999999999947,-2.431
14962,0 days 00:42:37.109000,23,60.507,7.0,1.0,,,False,MEDIUM,7.0,True,Red Bull Racing,ALB,1,False,16,Sakhir Grand Prix,True,C3,11.0,False,2.0360000000000014,3.482,5.102999999999994,9.211,0.6009999999999991,1.003
14963,0 days 00:43:36.599000,23,59.49,8.0,1.0,,,False,MEDIUM,8.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,1.0190000000000055,1.743,4.0859999999999985,7.375,0.020000000000003126,0.034
14964,0 days 00:44:36.599000,23,60.0,9.0,1.0,,,False,MEDIUM,9.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,11.0,True,1.5290000000000035,2.615,4.5959999999999965,8.295,0.9080000000000013,1.537
14965,0 days 00:45:35.539000,23,58.94,10.0,1.0,,,False,MEDIUM,10.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,11.0,True,0.4690000000000012,0.802,3.5359999999999943,6.382,0.022999999999996135,0.039
14966,0 days 00:46:34.923000,23,59.384,11.0,1.0,,,False,MEDIUM,11.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.9130000000000038,1.561,3.979999999999997,7.184,0.16899999999999693,0.285
14967,0 days 00:47:33.846000,23,58.923,12.0,1.0,,,False,MEDIUM,12.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.4520000000000053,0.773,3.5189999999999984,6.352,-0.08299999999999841,-0.141
14968,0 days 00:48:32.606000,23,58.76,13.0,1.0,,,False,MEDIUM,13.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.2890000000000015,0.494,3.3559999999999945,6.057,-0.27900000000000347,-0.473
14969,0 days 00:49:31.458000,23,58.852,14.0,1.0,,,False,MEDIUM,14.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.3810000000000002,0.652,3.4479999999999933,6.223,-0.257000000000005,-0.435
14970,0 days 00:50:30.378000,23,58.92,15.0,1.0,,,False,MEDIUM,15.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.4490000000000052,0.768,3.5159999999999982,6.346,-0.10499999999999687,-0.178
14971,0 days 00:51:29.123000,23,58.745,16.0,1.0,,,False,MEDIUM,16.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.2740000000000009,0.469,3.340999999999994,6.03,-0.34500000000000597,-0.584
14972,0 days 00:52:28.013000,23,58.89,17.0,1.0,,,False,MEDIUM,17.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.41900000000000404,0.717,3.485999999999997,6.292,-0.016999999999995907,-0.029
14973,0 days 00:53:27.254000,23,59.241,18.0,1.0,,,False,MEDIUM,18.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.7700000000000031,1.317,3.836999999999996,6.925,0.11299999999999955,0.191
14974,0 days 00:54:26.664000,23,59.41,19.0,1.0,,,False,MEDIUM,19.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.9390000000000001,1.606,4.005999999999993,7.231,0.1039999999999992,0.175
14975,0 days 00:55:25.221000,23,58.557,20.0,1.0,,,False,MEDIUM,20.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,0.08600000000000563,0.147,3.1529999999999987,5.691,-0.30699999999999505,-0.522
14976,0 days 00:56:25.672000,23,60.451,21.0,1.0,,,False,MEDIUM,21.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,1.980000000000004,3.386,5.046999999999997,9.109,1.1880000000000024,2.005
14977,0 days 00:57:24.401000,23,58.729,22.0,1.0,,,False,MEDIUM,22.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.25800000000000267,0.441,3.3249999999999957,6.001,-0.26899999999999835,-0.456
14978,0 days 00:58:23.454000,23,59.053,23.0,1.0,,,False,MEDIUM,23.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.5820000000000007,0.995,3.648999999999994,6.586,0.012000000000000455,0.02
14979,0 days 00:59:22.167000,23,58.713,24.0,1.0,,,False,MEDIUM,24.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.24200000000000443,0.414,3.3089999999999975,5.972,-0.39000000000000057,-0.66
14980,0 days 01:00:21.006000,23,58.839,25.0,1.0,,,False,MEDIUM,25.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.3680000000000021,0.629,3.434999999999995,6.2,-0.2510000000000048,-0.425
14981,0 days 01:01:19.760000,23,58.754,26.0,1.0,,,False,MEDIUM,26.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.28300000000000125,0.484,3.3499999999999943,6.046,-0.3230000000000004,-0.547
14982,0 days 01:02:18.488000,23,58.728,27.0,1.0,,,False,MEDIUM,27.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,10.0,True,0.257000000000005,0.44,3.323999999999998,6.0,-0.3299999999999983,-0.559
14983,0 days 01:03:17.053000,23,58.565,28.0,1.0,,,False,MEDIUM,28.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,9.0,True,0.0940000000000012,0.161,3.1609999999999943,5.705,-0.054000000000002046,-0.092
14984,0 days 01:04:15.841000,23,58.788,29.0,1.0,,,False,MEDIUM,29.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,7.0,True,0.31700000000000017,0.542,3.3839999999999932,6.108,0.11599999999999966,0.198
14985,0 days 01:05:14.519000,23,58.678,30.0,1.0,,,False,MEDIUM,30.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.20700000000000074,0.354,3.273999999999994,5.909,0.09899999999999665,0.169
14986,0 days 01:06:13.345000,23,58.826,31.0,1.0,,,False,MEDIUM,31.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.355000000000004,0.607,3.421999999999997,6.176,0.2820000000000036,0.482
14987,0 days 01:07:12.588000,23,59.243,32.0,1.0,,,False,MEDIUM,32.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.7720000000000056,1.32,3.8389999999999986,6.929,0.490000000000002,0.834
14988,0 days 01:08:11.308000,23,58.72,33.0,1.0,,,False,MEDIUM,33.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.24900000000000233,0.426,3.3159999999999954,5.985,0.2909999999999968,0.498
14989,0 days 01:09:10.293000,23,58.985,34.0,1.0,,,False,MEDIUM,34.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.5140000000000029,0.879,3.580999999999996,6.463,0.30100000000000193,0.513
14990,0 days 01:10:09.257000,23,58.964,35.0,1.0,,,False,MEDIUM,35.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.4930000000000021,0.843,3.559999999999995,6.426,0.2959999999999994,0.505
14991,0 days 01:11:08.070000,23,58.813,36.0,1.0,,,False,MEDIUM,36.0,True,Red Bull Racing,ALB,1,True,16,Sakhir Grand Prix,True,C3,6.0,True,0.34200000000000585,0.585,3.408999999999999,6.153,0.22500000000000142,0.384
