Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,RoundNumber,EventName
0 days 01:39:21.093000,10,0 days 00:01:38.374000,21,,,0 days 00:00:37.458000,0 days 00:00:30.381000,0 days 00:00:30.535000,0 days 01:38:20.177000,0 days 01:38:50.558000,0 days 01:39:21.093000,281.0,302.0,294.0,301.0,False,HARD,7.0,True,2,0 days 01:37:42.719000,Alpine,GAS,1,False,2023-03-19 17:38:42.805,2,Saudi Arabian Grand Prix
0 days 01:40:57.669000,10,0 days 00:01:36.576000,22,,,0 days 00:00:36.043000,0 days 00:00:30.366000,0 days 00:00:30.167000,0 days 01:39:57.136000,0 days 01:40:27.502000,0 days 01:40:57.669000,279.0,299.0,294.0,300.0,False,HARD,8.0,True,2,0 days 01:39:21.093000,Alpine,GAS,1,True,2023-03-19 17:40:21.179,2,Saudi Arabian Grand Prix
0 days 01:42:33.587000,10,0 days 00:01:35.918000,23,,,0 days 00:00:35.633000,0 days 00:00:30.159000,0 days 00:00:30.126000,0 days 01:41:33.302000,0 days 01:42:03.461000,0 days 01:42:33.587000,280.0,315.0,294.0,318.0,False,HARD,9.0,True,2,0 days 01:40:57.669000,Alpine,GAS,1,True,2023-03-19 17:41:57.755,2,Saudi Arabian Grand Prix
0 days 01:44:08.909000,10,0 days 00:01:35.322000,24,,,0 days 00:00:35.264000,0 days 00:00:29.957000,0 days 00:00:30.101000,0 days 01:43:08.851000,0 days 01:43:38.808000,0 days 01:44:08.909000,281.0,318.0,307.0,320.0,False,HARD,10.0,True,2,0 days 01:42:33.587000,Alpine,GAS,1,True,2023-03-19 17:43:33.673,2,Saudi Arabian Grand Prix
0 days 01:45:44.179000,10,0 days 00:01:35.270000,25,,,0 days 00:00:35.223000,0 days 00:00:30.027000,0 days 00:00:30.020000,0 days 01:44:44.132000,0 days 01:45:14.159000,0 days 01:45:44.179000,280.0,299.0,292.0,300.0,False,HARD,11.0,True,2,0 days 01:44:08.909000,Alpine,GAS,1,True,2023-03-19 17:45:08.995,2,Saudi Arabian Grand Prix
0 days 01:47:19.284000,10,0 days 00:01:35.105000,26,,,0 days 00:00:35.184000,0 days 00:00:29.948000,0 days 00:00:29.973000,0 days 01:46:19.363000,0 days 01:46:49.311000,0 days 01:47:19.284000,281.0,298.0,292.0,300.0,False,HARD,12.0,True,2,0 days 01:45:44.179000,Alpine,GAS,1,True,2023-03-19 17:46:44.265,2,Saudi Arabian Grand Prix
0 days 01:48:54.284000,10,0 days 00:01:35,27,,,0 days 00:00:35.158000,0 days 00:00:29.873000,0 days 00:00:29.969000,0 days 01:47:54.442000,0 days 01:48:24.315000,0 days 01:48:54.284000,,297.0,291.0,301.0,False,HARD,13.0,True,2,0 days 01:47:19.284000,Alpine,GAS,1,True,2023-03-19 17:48:19.370,2,Saudi Arabian Grand Prix
0 days 01:50:28.934000,10,0 days 00:01:34.650000,28,,,0 days 00:00:34.892000,0 days 00:00:29.813000,0 days 00:00:29.945000,0 days 01:49:29.176000,0 days 01:49:58.989000,0 days 01:50:28.934000,283.0,297.0,291.0,301.0,False,HARD,14.0,True,2,0 days 01:48:54.284000,Alpine,GAS,1,True,2023-03-19 17:49:54.370,2,Saudi Arabian Grand Prix
0 days 01:52:03.535000,10,0 days 00:01:34.601000,29,,,0 days 00:00:34.831000,0 days 00:00:29.864000,0 days 00:00:29.906000,0 days 01:51:03.765000,0 days 01:51:33.629000,0 days 01:52:03.535000,282.0,297.0,291.0,301.0,False,HARD,15.0,True,2,0 days 01:50:28.934000,Alpine,GAS,1,True,2023-03-19 17:51:29.020,2,Saudi Arabian Grand Prix
0 days 01:53:38.404000,10,0 days 00:01:34.869000,30,,,0 days 00:00:35.080000,0 days 00:00:29.883000,0 days 00:00:29.906000,0 days 01:52:38.615000,0 days 01:53:08.498000,0 days 01:53:38.404000,281.0,297.0,293.0,300.0,False,HARD,16.0,True,2,0 days 01:52:03.535000,Alpine,GAS,1,True,2023-03-19 17:53:03.621,2,Saudi Arabian Grand Prix
0 days 01:55:13.139000,10,0 days 00:01:34.735000,31,,,0 days 00:00:35.034000,0 days 00:00:29.882000,0 days 00:00:29.819000,0 days 01:54:13.438000,0 days 01:54:43.320000,0 days 01:55:13.139000,,296.0,293.0,299.0,False,HARD,17.0,True,2,0 days 01:53:38.404000,Alpine,GAS,1,True,2023-03-19 17:54:38.490,2,Saudi Arabian Grand Prix
0 days 01:56:47.765000,10,0 days 00:01:34.626000,32,,,0 days 00:00:34.850000,0 days 00:00:29.891000,0 days 00:00:29.885000,0 days 01:55:47.989000,0 days 01:56:17.880000,0 days 01:56:47.765000,282.0,297.0,293.0,301.0,False,HARD,18.0,True,2,0 days 01:55:13.139000,Alpine,GAS,1,True,2023-03-19 17:56:13.225,2,Saudi Arabian Grand Prix
0 days 01:58:22.281000,10,0 days 00:01:34.516000,33,,,0 days 00:00:34.827000,0 days 00:00:29.903000,0 days 00:00:29.786000,0 days 01:57:22.592000,0 days 01:57:52.495000,0 days 01:58:22.281000,,295.0,293.0,300.0,False,HARD,19.0,True,2,0 days 01:56:47.765000,Alpine,GAS,1,True,2023-03-19 17:57:47.851,2,Saudi Arabian Grand Prix
0 days 01:59:56.675000,10,0 days 00:01:34.394000,34,,,0 days 00:00:34.792000,0 days 00:00:29.848000,0 days 00:00:29.754000,0 days 01:58:57.073000,0 days 01:59:26.921000,0 days 01:59:56.675000,,296.0,293.0,300.0,False,HARD,20.0,True,2,0 days 01:58:22.281000,Alpine,GAS,1,True,2023-03-19 17:59:22.367,2,Saudi Arabian Grand Prix
0 days 02:01:31.175000,10,0 days 00:01:34.500000,35,,,0 days 00:00:34.819000,0 days 00:00:29.842000,0 days 00:00:29.839000,0 days 02:00:31.494000,0 days 02:01:01.336000,0 days 02:01:31.175000,,296.0,292.0,300.0,False,HARD,21.0,True,2,0 days 01:59:56.675000,Alpine,GAS,1,True,2023-03-19 18:00:56.761,2,Saudi Arabian Grand Prix
0 days 02:03:05.611000,10,0 days 00:01:34.436000,36,,,0 days 00:00:34.769000,0 days 00:00:29.815000,0 days 00:00:29.852000,0 days 02:02:05.944000,0 days 02:02:35.759000,0 days 02:03:05.611000,283.0,298.0,292.0,301.0,False,HARD,22.0,True,2,0 days 02:01:31.175000,Alpine,GAS,1,True,2023-03-19 18:02:31.261,2,Saudi Arabian Grand Prix
0 days 02:04:39.900000,10,0 days 00:01:34.289000,37,,,0 days 00:00:34.698000,0 days 00:00:29.776000,0 days 00:00:29.815000,0 days 02:03:40.309000,0 days 02:04:10.085000,0 days 02:04:39.900000,282.0,296.0,292.0,300.0,False,HARD,23.0,True,2,0 days 02:03:05.611000,Alpine,GAS,1,True,2023-03-19 18:04:05.697,2,Saudi Arabian Grand Prix
0 days 02:06:14.255000,10,0 days 00:01:34.355000,38,,,0 days 00:00:34.719000,0 days 00:00:29.810000,0 days 00:00:29.826000,0 days 02:05:14.619000,0 days 02:05:44.429000,0 days 02:06:14.255000,283.0,298.0,291.0,301.0,False,HARD,24.0,True,2,0 days 02:04:39.900000,Alpine,GAS,1,True,2023-03-19 18:05:39.986,2,Saudi Arabian Grand Prix
0 days 02:07:48.184000,10,0 days 00:01:33.929000,39,,,0 days 00:00:34.556000,0 days 00:00:29.662000,0 days 00:00:29.711000,0 days 02:06:48.811000,0 days 02:07:18.473000,0 days 02:07:48.184000,282.0,297.0,291.0,302.0,False,HARD,25.0,True,2,0 days 02:06:14.255000,Alpine,GAS,1,True,2023-03-19 18:07:14.341,2,Saudi Arabian Grand Prix
0 days 02:09:22.294000,10,0 days 00:01:34.110000,40,,,0 days 00:00:34.696000,0 days 00:00:29.719000,0 days 00:00:29.695000,0 days 02:08:22.880000,0 days 02:08:52.599000,0 days 02:09:22.294000,281.0,296.0,292.0,302.0,False,HARD,26.0,True,2,0 days 02:07:48.184000,Alpine,GAS,1,True,2023-03-19 18:08:48.270,2,Saudi Arabian Grand Prix
0 days 02:10:56.123000,10,0 days 00:01:33.829000,41,,,0 days 00:00:34.495000,0 days 00:00:29.676000,0 days 00:00:29.658000,0 days 02:09:56.789000,0 days 02:10:26.465000,0 days 02:10:56.123000,283.0,297.0,292.0,301.0,False,HARD,27.0,True,2,0 days 02:09:22.294000,Alpine,GAS,1,True,2023-03-19 18:10:22.380,2,Saudi Arabian Grand Prix
0 days 02:12:30.083000,10,0 days 00:01:33.960000,42,,,0 days 00:00:34.566000,0 days 00:00:29.705000,0 days 00:00:29.689000,0 days 02:11:30.689000,0 days 02:12:00.394000,0 days 02:12:30.083000,,297.0,292.0,301.0,False,HARD,28.0,True,2,0 days 02:10:56.123000,Alpine,GAS,1,True,2023-03-19 18:11:56.209,2,Saudi Arabian Grand Prix
0 days 02:14:04.109000,10,0 days 00:01:34.026000,43,,,0 days 00:00:34.703000,0 days 00:00:29.570000,0 days 00:00:29.753000,0 days 02:13:04.786000,0 days 02:13:34.356000,0 days 02:14:04.109000,,296.0,293.0,301.0,False,HARD,29.0,True,2,0 days 02:12:30.083000,Alpine,GAS,1,True,2023-03-19 18:13:30.169,2,Saudi Arabian Grand Prix
0 days 02:15:38.240000,10,0 days 00:01:34.131000,44,,,0 days 00:00:34.652000,0 days 00:00:29.659000,0 days 00:00:29.820000,0 days 02:14:38.761000,0 days 02:15:08.420000,0 days 02:15:38.240000,,294.0,294.0,300.0,False,HARD,30.0,True,2,0 days 02:14:04.109000,Alpine,GAS,1,True,2023-03-19 18:15:04.195,2,Saudi Arabian Grand Prix
0 days 02:17:12.060000,10,0 days 00:01:33.820000,45,,,0 days 00:00:34.515000,0 days 00:00:29.636000,0 days 00:00:29.669000,0 days 02:16:12.755000,0 days 02:16:42.391000,0 days 02:17:12.060000,,297.0,293.0,300.0,False,HARD,31.0,True,2,0 days 02:15:38.240000,Alpine,GAS,1,True,2023-03-19 18:16:38.326,2,Saudi Arabian Grand Prix
0 days 02:18:46.128000,10,0 days 00:01:34.068000,46,,,0 days 00:00:34.700000,0 days 00:00:29.690000,0 days 00:00:29.678000,0 days 02:17:46.760000,0 days 02:18:16.450000,0 days 02:18:46.128000,281.0,297.0,292.0,300.0,False,HARD,32.0,True,2,0 days 02:17:12.060000,Alpine,GAS,1,True,2023-03-19 18:18:12.146,2,Saudi Arabian Grand Prix
0 days 02:20:19.938000,10,0 days 00:01:33.810000,47,,,0 days 00:00:34.507000,0 days 00:00:29.595000,0 days 00:00:29.708000,0 days 02:19:20.635000,0 days 02:19:50.230000,0 days 02:20:19.938000,,297.0,293.0,300.0,False,HARD,33.0,True,2,0 days 02:18:46.128000,Alpine,GAS,1,True,2023-03-19 18:19:46.214,2,Saudi Arabian Grand Prix
0 days 02:21:53.562000,10,0 days 00:01:33.624000,48,,,0 days 00:00:34.412000,0 days 00:00:29.528000,0 days 00:00:29.684000,0 days 02:20:54.350000,0 days 02:21:23.878000,0 days 02:21:53.562000,282.0,297.0,292.0,300.0,False,HARD,34.0,True,2,0 days 02:20:19.938000,Alpine,GAS,1,True,2023-03-19 18:21:20.024,2,Saudi Arabian Grand Prix
0 days 02:23:27.176000,10,0 days 00:01:33.614000,49,,,0 days 00:00:34.487000,0 days 00:00:29.493000,0 days 00:00:29.634000,0 days 02:22:28.049000,0 days 02:22:57.542000,0 days 02:23:27.176000,281.0,297.0,291.0,299.0,False,HARD,35.0,True,2,0 days 02:21:53.562000,Alpine,GAS,1,True,2023-03-19 18:22:53.648,2,Saudi Arabian Grand Prix
0 days 02:25:00.568000,10,0 days 00:01:33.392000,50,,,0 days 00:00:34.284000,0 days 00:00:29.499000,0 days 00:00:29.609000,0 days 02:24:01.460000,0 days 02:24:30.959000,0 days 02:25:00.568000,282.0,297.0,294.0,301.0,True,HARD,36.0,True,2,0 days 02:23:27.176000,Alpine,GAS,1,True,2023-03-19 18:24:27.262,2,Saudi Arabian Grand Prix
0 days 01:04:35.568000,20,,1,0 days 00:25:32.657000,,,0 days 00:00:31.327000,0 days 00:00:31.317000,,0 days 01:04:04.381000,0 days 01:04:35.568000,287.0,293.0,300.0,323.0,False,MEDIUM,1.0,True,1,0 days 01:02:50.632000,Haas F1 Team,MAG,1,False,2023-03-19 17:03:50.718,2,Saudi Arabian Grand Prix
0 days 01:06:12.787000,20,0 days 00:01:37.219000,2,,,0 days 00:00:36.351000,0 days 00:00:30.551000,0 days 00:00:30.317000,0 days 01:05:11.919000,0 days 01:05:42.470000,0 days 01:06:12.787000,279.0,300.0,292.0,310.0,False,MEDIUM,2.0,True,1,0 days 01:04:35.568000,Haas F1 Team,MAG,1,True,2023-03-19 17:05:35.654,2,Saudi Arabian Grand Prix
0 days 01:07:49.583000,20,0 days 00:01:36.796000,3,,,0 days 00:00:35.996000,0 days 00:00:30.378000,0 days 00:00:30.422000,0 days 01:06:48.783000,0 days 01:07:19.161000,0 days 01:07:49.583000,281.0,303.0,293.0,307.0,False,MEDIUM,3.0,True,1,0 days 01:06:12.787000,Haas F1 Team,MAG,1,True,2023-03-19 17:07:12.873,2,Saudi Arabian Grand Prix
0 days 01:09:26.681000,20,0 days 00:01:37.098000,4,,,0 days 00:00:36.293000,0 days 00:00:30.445000,0 days 00:00:30.360000,0 days 01:08:25.876000,0 days 01:08:56.321000,0 days 01:09:26.681000,,301.0,292.0,305.0,False,MEDIUM,4.0,True,1,0 days 01:07:49.583000,Haas F1 Team,MAG,1,True,2023-03-19 17:08:49.669,2,Saudi Arabian Grand Prix
0 days 01:11:03.979000,20,0 days 00:01:37.298000,5,,,0 days 00:00:36.328000,0 days 00:00:30.464000,0 days 00:00:30.506000,0 days 01:10:03.009000,0 days 01:10:33.473000,0 days 01:11:03.979000,280.0,303.0,292.0,307.0,False,MEDIUM,5.0,True,1,0 days 01:09:26.681000,Haas F1 Team,MAG,1,True,2023-03-19 17:10:26.767,2,Saudi Arabian Grand Prix
0 days 01:12:40.989000,20,0 days 00:01:37.010000,6,,,0 days 00:00:36.686000,0 days 00:00:30.223000,0 days 00:00:30.101000,0 days 01:11:40.665000,0 days 01:12:10.888000,0 days 01:12:40.989000,282.0,317.0,304.0,326.0,False,MEDIUM,6.0,True,1,0 days 01:11:03.979000,Haas F1 Team,MAG,1,True,2023-03-19 17:12:04.065,2,Saudi Arabian Grand Prix
0 days 01:14:17.293000,20,0 days 00:01:36.304000,7,,,0 days 00:00:35.909000,0 days 00:00:30.320000,0 days 00:00:30.075000,0 days 01:13:16.898000,0 days 01:13:47.218000,0 days 01:14:17.293000,281.0,317.0,304.0,325.0,False,MEDIUM,7.0,True,1,0 days 01:12:40.989000,Haas F1 Team,MAG,1,True,2023-03-19 17:13:41.075,2,Saudi Arabian Grand Prix
0 days 01:15:56.480000,20,0 days 00:01:39.187000,8,,0 days 01:15:55.430000,0 days 00:00:36.110000,0 days 00:00:30.215000,0 days 00:00:32.862000,0 days 01:14:53.403000,0 days 01:15:23.618000,0 days 01:15:56.480000,282.0,308.0,,332.0,False,MEDIUM,8.0,True,1,0 days 01:14:17.293000,Haas F1 Team,MAG,1,False,2023-03-19 17:15:17.379,2,Saudi Arabian Grand Prix
0 days 01:17:49.444000,20,0 days 00:01:52.964000,9,0 days 01:16:16.352000,,0 days 00:00:52.627000,0 days 00:00:30.140000,0 days 00:00:30.197000,0 days 01:16:49.107000,0 days 01:17:19.247000,0 days 01:17:49.444000,280.0,295.0,292.0,298.0,False,HARD,1.0,True,2,0 days 01:15:56.480000,Haas F1 Team,MAG,1,False,2023-03-19 17:16:56.566,2,Saudi Arabian Grand Prix
0 days 01:19:25.278000,20,0 days 00:01:35.834000,10,,,0 days 00:00:35.282000,0 days 00:00:30.269000,0 days 00:00:30.283000,0 days 01:18:24.726000,0 days 01:18:54.995000,0 days 01:19:25.278000,277.0,296.0,293.0,300.0,False,HARD,2.0,True,2,0 days 01:17:49.444000,Haas F1 Team,MAG,1,True,2023-03-19 17:18:49.530,2,Saudi Arabian Grand Prix
0 days 01:21:01.034000,20,0 days 00:01:35.756000,11,,,0 days 00:00:35.076000,0 days 00:00:30.268000,0 days 00:00:30.412000,0 days 01:20:00.354000,0 days 01:20:30.622000,0 days 01:21:01.034000,282.0,297.0,292.0,301.0,False,HARD,3.0,True,2,0 days 01:19:25.278000,Haas F1 Team,MAG,1,True,2023-03-19 17:20:25.364,2,Saudi Arabian Grand Prix
0 days 01:22:36.839000,20,0 days 00:01:35.805000,12,,,0 days 00:00:35.461000,0 days 00:00:30.047000,0 days 00:00:30.297000,0 days 01:21:36.495000,0 days 01:22:06.542000,0 days 01:22:36.839000,281.0,298.0,292.0,302.0,False,HARD,4.0,True,2,0 days 01:21:01.034000,Haas F1 Team,MAG,1,True,2023-03-19 17:22:01.120,2,Saudi Arabian Grand Prix
0 days 01:24:12.391000,20,0 days 00:01:35.552000,13,,,0 days 00:00:35.133000,0 days 00:00:30.137000,0 days 00:00:30.282000,0 days 01:23:11.972000,0 days 01:23:42.109000,0 days 01:24:12.391000,,298.0,291.0,300.0,False,HARD,5.0,True,2,0 days 01:22:36.839000,Haas F1 Team,MAG,1,True,2023-03-19 17:23:36.925,2,Saudi Arabian Grand Prix
0 days 01:25:47.590000,20,0 days 00:01:35.199000,14,,,0 days 00:00:35.071000,0 days 00:00:29.963000,0 days 00:00:30.165000,0 days 01:24:47.462000,0 days 01:25:17.425000,0 days 01:25:47.590000,282.0,300.0,292.0,304.0,False,HARD,6.0,True,2,0 days 01:24:12.391000,Haas F1 Team,MAG,1,True,2023-03-19 17:25:12.477,2,Saudi Arabian Grand Prix
0 days 01:27:22.769000,20,0 days 00:01:35.179000,15,,,0 days 00:00:34.977000,0 days 00:00:29.959000,0 days 00:00:30.243000,0 days 01:26:22.567000,0 days 01:26:52.526000,0 days 01:27:22.769000,285.0,302.0,292.0,306.0,False,HARD,7.0,True,2,0 days 01:25:47.590000,Haas F1 Team,MAG,1,True,2023-03-19 17:26:47.676,2,Saudi Arabian Grand Prix
0 days 01:28:58.330000,20,0 days 00:01:35.561000,16,,,0 days 00:00:35.258000,0 days 00:00:30.085000,0 days 00:00:30.218000,0 days 01:27:58.027000,0 days 01:28:28.112000,0 days 01:28:58.330000,282.0,302.0,294.0,307.0,False,HARD,8.0,True,2,0 days 01:27:22.769000,Haas F1 Team,MAG,1,True,2023-03-19 17:28:22.855,2,Saudi Arabian Grand Prix
0 days 01:30:46.600000,20,0 days 00:01:48.270000,17,,,0 days 00:00:35.336000,0 days 00:00:30.792000,0 days 00:00:42.142000,0 days 01:29:33.666000,0 days 01:30:04.458000,0 days 01:30:46.600000,283.0,302.0,199.0,162.0,False,HARD,9.0,True,2,0 days 01:28:58.330000,Haas F1 Team,MAG,24,False,2023-03-19 17:29:58.416,2,Saudi Arabian Grand Prix
0 days 01:33:02.805000,20,0 days 00:02:16.205000,18,,,0 days 00:00:50.144000,0 days 00:00:42.885000,0 days 00:00:43.176000,0 days 01:31:36.744000,0 days 01:32:19.629000,0 days 01:33:02.805000,219.0,162.0,240.0,165.0,False,HARD,10.0,True,2,0 days 01:30:46.600000,Haas F1 Team,MAG,4,False,2023-03-19 17:31:46.686,2,Saudi Arabian Grand Prix
0 days 01:35:13.891000,20,0 days 00:02:11.086000,19,,,0 days 00:00:38.936000,0 days 00:00:37.863000,0 days 00:00:54.287000,0 days 01:33:41.741000,0 days 01:34:19.604000,0 days 01:35:13.891000,259.0,131.0,237.0,113.0,False,HARD,11.0,True,2,0 days 01:33:02.805000,Haas F1 Team,MAG,4,False,2023-03-19 17:34:02.891,2,Saudi Arabian Grand Prix
0 days 01:37:42.966000,20,0 days 00:02:29.075000,20,,,0 days 00:00:55.204000,0 days 00:00:48.933000,0 days 00:00:44.938000,0 days 01:36:09.095000,0 days 01:36:58.028000,0 days 01:37:42.966000,166.0,106.0,275.0,195.0,False,HARD,12.0,True,2,0 days 01:35:13.891000,Haas F1 Team,MAG,4,False,2023-03-19 17:36:13.977,2,Saudi Arabian Grand Prix
0 days 01:39:21.615000,20,0 days 00:01:38.649000,21,,,0 days 00:00:37.604000,0 days 00:00:30.519000,0 days 00:00:30.526000,0 days 01:38:20.570000,0 days 01:38:51.089000,0 days 01:39:21.615000,286.0,302.0,295.0,314.0,False,HARD,13.0,True,2,0 days 01:37:42.966000,Haas F1 Team,MAG,1,False,2023-03-19 17:38:43.052,2,Saudi Arabian Grand Prix
0 days 01:40:58.495000,20,0 days 00:01:36.880000,22,,,0 days 00:00:36.005000,0 days 00:00:30.499000,0 days 00:00:30.376000,0 days 01:39:57.620000,0 days 01:40:28.119000,0 days 01:40:58.495000,282.0,301.0,295.0,308.0,False,HARD,14.0,True,2,0 days 01:39:21.615000,Haas F1 Team,MAG,1,True,2023-03-19 17:40:21.701,2,Saudi Arabian Grand Prix
0 days 01:42:34.197000,20,0 days 00:01:35.702000,23,,,0 days 00:00:35.645000,0 days 00:00:29.896000,0 days 00:00:30.161000,0 days 01:41:34.140000,0 days 01:42:04.036000,0 days 01:42:34.197000,283.0,320.0,306.0,328.0,False,HARD,15.0,True,2,0 days 01:40:58.495000,Haas F1 Team,MAG,1,True,2023-03-19 17:41:58.581,2,Saudi Arabian Grand Prix
0 days 01:44:09.476000,20,0 days 00:01:35.279000,24,,,0 days 00:00:35.329000,0 days 00:00:29.966000,0 days 00:00:29.984000,0 days 01:43:09.526000,0 days 01:43:39.492000,0 days 01:44:09.476000,285.0,322.0,310.0,332.0,False,HARD,16.0,True,2,0 days 01:42:34.197000,Haas F1 Team,MAG,1,True,2023-03-19 17:43:34.283,2,Saudi Arabian Grand Prix
0 days 01:45:45.793000,20,0 days 00:01:36.317000,25,,,0 days 00:00:36.118000,0 days 00:00:29.969000,0 days 00:00:30.230000,0 days 01:44:45.594000,0 days 01:45:15.563000,0 days 01:45:45.793000,288.0,320.0,308.0,330.0,False,HARD,17.0,True,2,0 days 01:44:09.476000,Haas F1 Team,MAG,1,True,2023-03-19 17:45:09.562,2,Saudi Arabian Grand Prix
0 days 01:47:21.337000,20,0 days 00:01:35.544000,26,,,0 days 00:00:35.626000,0 days 00:00:29.977000,0 days 00:00:29.941000,0 days 01:46:21.419000,0 days 01:46:51.396000,0 days 01:47:21.337000,285.0,319.0,309.0,329.0,False,HARD,18.0,True,2,0 days 01:45:45.793000,Haas F1 Team,MAG,1,True,2023-03-19 17:46:45.879,2,Saudi Arabian Grand Prix
0 days 01:48:56.838000,20,0 days 00:01:35.501000,27,,,0 days 00:00:35.638000,0 days 00:00:29.952000,0 days 00:00:29.911000,0 days 01:47:56.975000,0 days 01:48:26.927000,0 days 01:48:56.838000,281.0,317.0,306.0,328.0,False,HARD,19.0,True,2,0 days 01:47:21.337000,Haas F1 Team,MAG,1,True,2023-03-19 17:48:21.423,2,Saudi Arabian Grand Prix
0 days 01:50:32.402000,20,0 days 00:01:35.564000,28,,,0 days 00:00:35.553000,0 days 00:00:30.038000,0 days 00:00:29.973000,0 days 01:49:32.391000,0 days 01:50:02.429000,0 days 01:50:32.402000,282.0,302.0,295.0,325.0,False,HARD,20.0,True,2,0 days 01:48:56.838000,Haas F1 Team,MAG,1,True,2023-03-19 17:49:56.924,2,Saudi Arabian Grand Prix
0 days 01:52:07.403000,20,0 days 00:01:35.001000,29,,,0 days 00:00:35.170000,0 days 00:00:29.794000,0 days 00:00:30.037000,0 days 01:51:07.572000,0 days 01:51:37.366000,0 days 01:52:07.403000,286.0,305.0,294.0,309.0,False,HARD,21.0,True,2,0 days 01:50:32.402000,Haas F1 Team,MAG,1,True,2023-03-19 17:51:32.488,2,Saudi Arabian Grand Prix
0 days 01:53:42.542000,20,0 days 00:01:35.139000,30,,,0 days 00:00:35.163000,0 days 00:00:29.854000,0 days 00:00:30.122000,0 days 01:52:42.566000,0 days 01:53:12.420000,0 days 01:53:42.542000,,305.0,296.0,309.0,False,HARD,22.0,True,2,0 days 01:52:07.403000,Haas F1 Team,MAG,1,True,2023-03-19 17:53:07.489,2,Saudi Arabian Grand Prix
0 days 01:55:17.599000,20,0 days 00:01:35.057000,31,,,0 days 00:00:35.146000,0 days 00:00:29.775000,0 days 00:00:30.136000,0 days 01:54:17.688000,0 days 01:54:47.463000,0 days 01:55:17.599000,287.0,305.0,296.0,310.0,False,HARD,23.0,True,2,0 days 01:53:42.542000,Haas F1 Team,MAG,1,True,2023-03-19 17:54:42.628,2,Saudi Arabian Grand Prix
0 days 01:56:52.558000,20,0 days 00:01:34.959000,32,,,0 days 00:00:35.076000,0 days 00:00:29.868000,0 days 00:00:30.015000,0 days 01:55:52.675000,0 days 01:56:22.543000,0 days 01:56:52.558000,286.0,303.0,296.0,327.0,False,HARD,24.0,True,2,0 days 01:55:17.599000,Haas F1 Team,MAG,1,True,2023-03-19 17:56:17.685,2,Saudi Arabian Grand Prix
0 days 01:58:26.960000,20,0 days 00:01:34.402000,33,,,0 days 00:00:35.140000,0 days 00:00:29.710000,0 days 00:00:29.552000,0 days 01:57:27.698000,0 days 01:57:57.408000,0 days 01:58:26.960000,285.0,303.0,308.0,334.0,False,HARD,25.0,True,2,0 days 01:56:52.558000,Haas F1 Team,MAG,1,True,2023-03-19 17:57:52.644,2,Saudi Arabian Grand Prix
